IGHG3	NCKAP1
FANCF	MUS81
NFIB	ZNF355P
PSMA2	UBB
RNPS1	SRSF11
B2M	LILRB1
FAU	SPCS1
ADRA2C	ADRBK2
EIF3C	EIF3E
GTF2B	TAF12
CXCL12	SRC
ZNF780B	ZNF90
APH1A	LRP1B
MYO5A	UBC
ZNF25	ZNF714
IGHG1	NCK1
BHLHE41	PER1
LSM2	SRSF4
KAT2A	ZNF385A
POLR2I	USP39
COL5A2	TLN1
POLR2C	YBX1
GRB2	PPP2R1A
CCNA2	CSNK2A1
HNRNPF	SNRPA1
CKAP5	RCC2
MMP7	PRSS1
LPAR4	PIK3CG
AJUBA	CTNNB1
IKBKG	TRAF1
ITGB1	TNC VARIANT PROTEIN
GRK7	HRH1
NRAS	RALGDS
ITGAV	NRAS
DNAJC5B	HSP70-1
H2AFB2	HIST1H2BJ
GSK3A	PRKACB
HIST2H3A	POLR2K
HNRNPUL1	RARG
MED26	MED9
CCAR1	MAPK14
LCP2	PAK2
CDH16	PCDHB4
NFKBIB	PSMA4
FGF1	UBC
GNGT2	KCNJ10
PMF1	POU5F1
ZNF157	ZNF667
ITGB2	LIMS1
MRPL21	MRPL46
PFDN2	PFDN6
IGHE	JUN
FGF20	FGF9
ZNF559	ZNF664
PABPC1	RPS13
INPP5D	RAF1
SNU13	SRSF5
GAB2	PIK3CD
ESR1	FOS
CCAR1	CSTF1
AURKB	NDC1
HLA-A	HLA-DPA1
PIK3CD	TPTE
ARPC5	IGLC1
ZNF100	ZNF573
CTBP2	FOXA2
MST1	YWHAQ
DLL1	UBA52
ZNF137P	ZNF468
CX3CR1	PPBP
ARPC3	CAPZA2
CACNA2D4	PPP2R2C
NFIX	ZNF578
IFNGR2	PTPN1
SRSF6	U2AF2
ZNF585B	ZNF891
ZNF430	ZNF431
SNRPD1	UPF3B
GATA4	PIAS1
CDC42	PIK3CB
PIP5K1B	RAC1
ADRBK2	OR51T1
CLIP1	DNAH1
ZNF658B	ZNF681
CXCL2	GNAI1
CEBPA	HLA-DOA
C4B	IGLV
GNG10	RASGRF2
ITGAL	VAV2
CDC5L	SMC1A
CHD3	ZNF600
ZNF56	ZNF888
H3F3A	PBX1
IGLC6	NCKIPSD
GRIN2B	PRKCE
GTF2H5	UBTF
ZNF138	ZNF528
CEBPA	SMARCA4
DNMT3A	H3F3A
CDC20	PSMB6
CPSF1	PCBP1
EGFR	NCK2
CREB1	FLJ00243
ZNF557	ZNF780B
AR	TNK2
ANAPC4	PPP3CB
IFIH1	IRF7
ZNF175	ZNF846
SF3B6	U2AF2
PSMC2	UQCRC2
CTDP1	POLR2I
FRK	GRIN2A
IL23A	IL2RB
POLA1	RPA1
AP2A1	MAPK1
LPAR4	PLCB4
GRB2	IGLC1
ZNF137P	ZNF761
ADRBK2	OR5B17
ANO7	CLCA4
BAX	NOL3
ITGB1	PTPN2
DKK2	WNT5B
IL2RA	STAM
COG8	COPG2
KIF1A	TUBB
GNB1	OR1I1
LTBR	PSMD11
ZNF497	ZNF766
MRE11A	WHSC1
AGO4	TNRC6C
APP	NFKB2
DVL3	PSMA2
RPL26	SSR3
CNIH3	TRAPPC6A
PPP2R1A	RPS8
EXOC7	RALA
ETF1	RPS18
C4A	IGKC
NFIA	ZNF66
PDGFRB	THY1
IGLC3	SH3KBP1
ZFP92	ZNF160
ITGB1BP1	RXRA
ZNF137P	ZNF676
MTMR4	PLCB2
KIF23	RAB7A
GNA14	GNRH2
PIKFYVE	PLCB3
ZNF257	ZNF850
KBTBD6	KLHL29
NRF1	TBL1X
CDK7	NELFA
ZNF48	ZNF677
NMI	STAT1
CTNNA2	MLLT4
AQP2	CREB3
RAD21	SPIB
COL4A3	FN1
F13A1	F2
ACTG2	MYL10
PPP2CA	TBL1XR1
PCDHB13	PCDHGA8
HNRNPA2B1	POLR2F
EEF1G	RPL4
ERCC6L	SMC3
ZNF485	ZSCAN2
BCAS3	NFYA
ALX3	POU3F1
RMI1	TOP3B
RPL14	SSR4
COL14A1	MMP13
CREBBP	E2F5
ZNF251	ZNF253
PLA2G4C	PRKCG
EP300	ZBTB38
ZNF780B	ZNF879
ADAM12	SH3GL2
V1-20	VAV1
SMARCB1	TOP2A
IL10RA	UBC
POLD4	ZNF830
DLC1	SFRP4
AJUBA	PRKAR2B
ITGB2	MST1R
PIK3C3	TLR9
IRAK4	TLR6
ZNF891	ZNF99
IL23A	MPL
DYNC1I2	TUBGCP4
ARNT2	REL
PURA	STAT1
ZNF542P	ZNF695
ZNF275	ZNF322
ACTR2	IGKV1D-16
ZNF25	ZNF582
SEPT2	SEPT8
SLC18A2	UBC
PSMB8	PSMD9
IL4	IL7R
SATB1	TFCP2L1
NFKB1	SKAP1
HMGB2	PGR
HMOX1	NFIC
PCM1	PCNT
ZFP90	ZNF774
NANOGP1	ZNF721
PSMA6	PSMB1
IFNA17	IL20RB
CCNA1	PPP1CB
SCAI	SRF
DKFZP686I24235	GSTM1
CCNB1	NCAPD2
PDLIM7	ZBTB7A
OR4C6	PRKACB
RPS29	SRP68
ZNF485	ZNF578
HSP90AB1	STAT3
MEF2C	TFDP1
EP400	ING3
RPL27A	SPCS2
CEP76	NEK2
AP2S1	RPS6KA1
PAFAH1B1	RELN
TCF7	TEAD3
ATL3	RAB14
ZNF501	ZNF840P
ZNF333	ZNF519
ZNF519	ZNF546
CYP1A1	GSTM4
CEBPB	TAF9
ZNF471	ZNF70
NOV	WT1
GNAT1	PLCB3
HDAC2	HIF1AN
LSM10	LSM3
GNA14	S1PR2
DDX6	LSM4
EP300	MDM4
MYT1	REST
IFNG	IL6R
ZNF430	ZNF493
ZNF616	ZNF91
ABCC4	UBC
GNGT2	MAPK12
EIF4A2	UBE2L6
CYCS	SLC25A6
TNFRSF10C	TNFSF10
PPIH	SRSF6
CUL2	DDX3X
ATP1B3	PIK3CA
RNPS1	RPL22
IL19	LIFR
ZNF585B	ZNF840P
ZNF728	ZNF766
RPLP1	RPS21
CCL14	CCR2
WLS	WNT7A
COL4A1	ITGA1
ZNF493	ZNF726
CDC5L	SNW1
ZNF254	ZNF322
LOXL2	PDIA3
ZNF514	ZNF568
NRIP2	THRA
GRB10	GRB2
NAA16	NAA50
BIRC5	CENPP
DISC1	PAFAH1B1
ADH1A	UGT1A10
PKN2	RHOG
FOSL2	MAPK13
RPL23A	RPS2
ADRA2B	GRK1
GRB7	SRC
ENG	TFAP2A
PTPN11	SYK
SOS1	SOS2
PLXNB2	SEMA4C
HNRNPC	SNRNP70
OR10G7	PRKACA
HNRNPK	ISG15
IL1A	NFKB1
FAT1	PCDHAC2
CFLAR	RELA
ZNF468	ZNF852
ARRB1	OR1K1
BRCA1	ETS1
POLN	RPS27A
RPS9	SEC11A
FOXO3	YWHAE
ZNF257	ZNF98
EGFR	STAT1
CCNC	MED20
PSMA5	PSMD1
IDH1	MDH2
RPL4	RPN1
RXRA	TNF
MRPL51	MRPS28
RPL36A	RPS10
RPL10A	RPL21
HMGB2	TAF1
PPARGC1A	PRKAB2
VPS26A	VPS35
DHX16	DHX8
ZFP28	ZNF677
RPS6KB1	RXRB
SF3A3	SRSF5
EIF5B	RPL30
ACTR1B	HLA-DRB1
KIF5C	KLC1
BTG1	STAT3
BRF2	SNAPC3
PLCB1	PPP3CA
DNAJC8	SNRPD2
PPP2CA	RYR2
MED4	RXRG
ANAPC4	PSMD11
COPB1	DYNC2H1
PIK3CA	VLDLR
TNFAIP3	TRAF6
TMED10	TMED4
ZNF846	ZNF876P
CPSF3	POLR2D
QKI	SNRPA
ZNF404	ZSCAN2
NGFR	PRKACB
SPRY1	STAM
MCM2	ORC6
ZNF562	ZNF648
GLI2	WNT10A
KAT6A	MEAF6
AGTR2	F2
BMP10	TGFBR2
ADRB3	CLTA
CDH15	CTNNA2
COL6A3	ITGB5
APEX1	MBD4
AKT2	PAX3
PIK3CG	PRKCQ
MAFK	TIAL1
ADRBK2	HRH3
RNF111	SMAD7
SEC61B	SEC62
ZNF138	ZNF730
CDH22	PCDHB18P
ACTN3	COL5A3
GALNT5	MUCL1
GAB1	STAT5A
NEDD4L	SFN
ZNF320	ZNF74
ZFP30	ZNF780A
KDM6A	SMARCC1
IFNGR1	IFNGR2
NANOGP8	ZNF56
HDAC2	HIST3H2BB
SPTB	TMEM115
DKFZP434N101	LCP2
ZFP69B	ZNF138
ACVR2B	TDGF1
ANAPC15	PSMB6
NOTCH4	RBPJL
ZFP62	ZNF454
KDELR2	RAB17
MYBL1	RQCD1
RPS17	RPS28
ZNF354B	ZNF391
FLT1	NEDD4
TNFRSF10D	TNFSF10
GATA2	NR2F2
CCR6	CXCL6
PFDN6	TUBB4A
EP300	FAM162A
MT-ND2	NDUFB11
V4-1	V5-6
GNAI2	PNOC
NOTCH1	NUMB
CDC5L	MAGOH
ZNF786	ZNF852
MYL4	VIM
RING1	SCMH1
GNG13	OR4X2
MYL12A	PAK3
DMC1	H2AFX
ZNF354C	ZNF718
HCK	PIK3R1
PPP2CA	RPL41
EIF4G2	UBE2L6
AURKB	CDC27
NDC1	NUP37
ARR3	FZD5
ASPH	RYR3
GTF2F1	SNRPE
MMP3	RELA
ZNF502	ZNF837
ZFP90	ZNF195
POLD3	POLR2J
INS	SYT5
BDNF	CDH2
EEF2	RPL36A
OR5D16	PRKACG
DKFZP779K1237	PIK3R1
PPP1R3C	PYGB
AURKA	PRKACA
CCNB1	CCNB2
NF1	PSMD3
FGF23	FGF9
LMO4	PTPRE
HIST1H2AD	HIST1H2BO
DVL1	SMAD9
H2AFX	PIAS4
ZNF565	ZNF766
DDX21	TBP
ADRA1A	TRPC6
RARG	S100A9
DTX4	PRKCQ
AXIN2	TEAD3
CBL	ERBB4
WAPAL	ZWINT
RPL12	UPF3A
H1F0	RB1
KAT2A	TRRAP
ERBB2	PLCG1 VARIANT PROTEIN
ZNF483	ZNF525
ZFP3	ZNF189
CHD8	SOX1
ZNF594	ZNF595
ETV6	STAT3
DYNLL1	HLA-DRB4
MAPK11	SYK
ZNF660	ZNF780A
ORC2	POLE
EIF5	RPS5
EIF3F	RPS2
DPYSL3	PLXNA1
GNG12	RASD1
EPHA6	FYN
CCNB1	CCNH
CEBPB	SMARCA2
ZNF275	ZNF761
EIF3M	EIF4E
CASP2	RIPK1
CD3E	PIK3R1
LCP2	V2-19
GNGT1	KCNJ15
KIR2DL1	PTPN11
C1QBP	CSNK2A2
ZNF333	ZNF708
NANOGP8	UBA52
BCAR1	KDR
ATF1	POLG2
ACTB	PFDN2
NDUFAF2	TIMMDC1
DST	LAMC2
RPL17	RPS24
ZNF570	ZNF876P
MED27	RXRA
HDAC2	MTA1
CDH16	CDH23
ARR3	LRP6
NFIB	ZNF74
CAV1	ITGA2
COPS3	INO80
CDK1	SEC13
ECHS1	PFAS
GNAI3	TAS2R46
RPL41	RPS27A
PSMA7	SEPT2
CHRNB2	JAK2
CRTC2	PPP4R3B
ZNF486	ZNF860
BAK1	TP53
DKFZP313E1411	ZNF568
ZNF35	ZNF74
RPL23A	SSR3
RPS6	SPCS1
CBLC	SH3GLB2
JUN	RBBP5
CORIN	NPPA
CDC20	PPP3CA
CDK1	NINL
POTEKP	VIL1
GNB1	OR8U8
ZNF100	ZNF197
CDH23	PCDHGA3
HNRNPR	SRSF11
ABL1	ZNF263
ITGAL	MICALL1
ATP5A1	ETFA
GNAL	OR10H1
PRPF6	SNU13
ADRBK1	CSNK1G2
PDLIM1	RPS6KA5
COL13A1	ITGA9
MAPK3	MAPKAPK2
DDB2	YY1
BTK	HRAS
PRKCD	TRPV4
ZNF568	ZNF721
KDM6A	POLR2E
DNTTIP2	NANOG
PCDHA2	PCDHGA6
HSPB1	PSMA6
MT-ND1	NDUFA11
WIF1	WNT2
GNB1	NPW
PSMD11	PTTG1
SPC24	ZW10
NFAT5	PLCG1
CUL5	PSME3
ZNF560	ZNF568
MRPS7	MRPS9
CD3E	IL12A
ETS2	THBD
CLP1	RBM8A
ARHGAP33	ITSN2
CSK	TRAV1-1
OR1J4	PRKACA
CERS2	ELOVL7
CDKN2A	RUVBL2
KIF14	UBC
AFAP1L2	CTCF
CLOCK	TGS1
IGLV	VAV2
PIK3CA	SH2D2A
H2AFX	RAD21
CLN8	UBC
EPHA1	VAV2
GALNT14	MUC13
LMNA	SMC3
MT-ND2	STK11
PSME1	PSMF1
ZFP28	ZNF429
BAD	PRKAR1A
CSNK1D	LMAN1
NCBP1	RPS9
NUP160	STAG2
PCDH1	PCDH8
NFIC	VWF
GNG7	PIK3R2
ZNF107	ZNF836
BRF1	POLR2L
ANKRD1	SMAD1
ARRB2	CHRM1
KMT2C	RXRG
GABPA	IFT20
AHI1	RPGRIP1L
ADRBK1	OR51E2
CDC37	ERBB2IP
CFTR	RELA
GALNT2	MUC17
GNB4	GRM7
HOXC12	PBX2
POU6F1	STAT1
GTF2F2	SNRNP200
C5AR1	CCR1
EIF5AL1	NACA2
ZNF7	ZNF780B
RARG	ZNF335
FLNA	ITGA5
RPS27A	TICAM1
NCK1	PAK6
CER1	FZD2
KPNB1	RAE1
FYN	GAB4
PCDHGA11	PCDHGB7
DAB2	PIAS4
PSMA6	SPRED1
CDCA5	SKA2
IGKV A18	LAT2
HNRNPC	HNRNPL
EMSY	SIX5
MRPL33	MRPS36
ZNF140	ZNF585A
HDAC2	ZNF700
PRKACA	PTK6
CEP152	RPGRIP1L
AR	NRIP1
MYH11	YWHAQ
RPN2	RPS17
MEN1	TSG101
GTF2F2	LSM5
CD2AP	EGFR
POLR2I	PRPF6
ERCC3	PRPF19
MRPL37	MRPL43
PSMC1	RELB
BET1	SEC22B
EIF4G1	HSPA1A
GNG4	RASGRF2
EFNB2	EPHA5
NET1	RAC3
IKZF2	NFKB1
MMP3	MMP7
NUP133	NUP153
MED10	POLR2L
PRPF31	U2AF1
ZNF347	ZNF730
CTNNA1	MMP14
ZNF347	ZNF514
GABRG3	GPHN
CTBP2	ZIC1
LAMA4	PRNP
COG7	SPTBN1
ZNF195	ZNF28
CDC27	PSMB6
UBC	UBE2D4
ZNF621	ZNF678
NUP133	U2AF1
FCGR1A	V3-3
PPP1CB	WWTR1
MEOX1	MEOX2
EIF2S1	RPL27A
ZNF611	ZNF628
CDK6	CSNK1G2
NCBP2	NUPL1
RPL19	RPS15A
CYFIP1	EIF4E1B
BRCA2	SP1
ZNF471	ZNF675
ARPC1B	CD3G
GFM1	MRPL20
ZNF28	ZNF355P
ZNF732	ZNF888
LEFTY2	NODAL
ITGB1BP1	TAF1
PPP1R1A	PRKACB
ZNF585B	ZNF852
EFNB1	EPHB1
ZNF527	ZNF546
MRPL34	MRPL41
POLR3G	SNAPC2
EIF3A	RPS19
ADRBK1	OR5B17
FBXO45	UBD
SPTBN5	YWHAQ
CHSY1	CSPG5
MT-ND6	NDUFA13
MAGOH	SF3B2
AURKAIP1	MRPL15
LGR5	UBC
IKBKE	UBE2V1
ATG12	UBC
S100A7	S100A8
ITPR1	STIM1
CEBPA	XRCC5
ZNF107	ZNF93
COG5	COPE
ZNF253	ZNF780B
CALM2	PPP3CC
FOS	NELFB
MYB	PAX5
PPP4R2	RPA1
ITGAD	ITGB2
ZNF519	ZNF845
OR4C12	PRKACA
ITGAV	PTPRC
CHD3	ZNF737
CSNK1D	TUBGCP6
NR2E1	PSME3
SAP30	UBE3A
NFIB	ZNF891
BUB3	UBA52
DLG4	PCDHAC2
GTF3C4	POLR3G
NANOGP1	ZNF732
ZNF7	ZNF789
DGKA	PLCB4
EP400	PYGO2
ZNF473	ZNF616
FCGR2A	PLCG2
CTBP1	SMAD6
SDHA	UBC
EIF3M	PABPC1
BCAP31	CASP8
COL2A1	SDC1
MAEL	PIWIL2
COL19A1	PARVA
NANOGP1	ZNF383
CSF2RA	SOS1
HNRNPH1	LSM4
CHD3	ZNF501
PSMB1	PTTG1
PSMB6	TCEB2
NINL	TUBG1
LIN52	LIN54
ORAI3	STIM2
CCND1	RB1
FAM13A	RHOBTB2
ACSL6	RXRB
ZFP3	ZNF251
QKI	RBM23
HDAC2	ZFP1
RHOA	SOS2
CCL16	CCR5
ZNF354B	ZNF573
CUL2	RPS8
FBXW8	MAP4K1
DIDO1	SYCP1
RRM2	UMPS
UBC	ZNF483
ACIN1	YWHAB
ACTG1	ITGAD
NCBP1	PCBP1
EIF3G	FAU
DYNLL2	TUBB3
GNA13	GRM6
PCDHA11	PCDHB12
ACTB	ACTR5
RAB11A	TUBB4B
ZFP3	ZNF713
CDH1	CTNNB1
CACNA2D2	RASGRF1
ZNF355P	ZNF485
FGFR3	PRKCI
RASGRF2	USP8
HSPB1	STAT3
HDAC1	ZNF627
RHOA	RHPN2
ZNF355P	ZNF514
DAAM1	RHOB
ANK1	COG2
ADRBK1	OR10K1
ODF2	TUBA4A
PRKAA2	TRIP6
RARG	RPS19
CNTRL	PAFAH1B1
NANOGP1	ZNF664
CASP8	CEBPB
GHRL	LEP
IGHG3	PLCG1
HS6ST2	PLD3
MED30	NCOR2
IGKC	WIPF2
LRP4	MAPK8IP2
PABPN1	POLR2E
BECN1	DYNLL2
BCL2L1	MAPK8
APOL1	HPR
EFNB1	SYNJ1
HNRNPR	SRSF8
CACNA2D1	RASGRP4
ANAPC16	PSMB8
CDX4	NKX2-6
MAPK6	PSMD11
SPTBN2	YWHAB
ZNF30	ZNF430
PHF5A	PPIH
RPL3	RPN1
PCDH10	PCDHB18P
ACTN3	VIM
DYNC2H1	MKS1
GH2	MPL
AP1B1	CLVS2
COL4A4	FBLN2
FBXW2	SKP1
KCNAB1	KCNG2
IGKV1-5	WAS
PSMB1	PSMB7
ZNF197	ZNF560
GNG7	OR5B12
FBXO5	PSMB4
MRPL10	MRPL39
NUP160	SRSF5
ZNF528	ZNF837
CDK4	MED29
F8	F9
CPSF1	HNRNPD
LSM6	SNU13
PCDHA6	PCDHB15
CAMK2A	JAK2
OR6C1	PRKACA
BET1L	COPZ1
CUL5	RPL19
MYL10	TPM1
COL1A2	ITGB2
ATP5C1	ATP5O
CCL21	CCR1
NCBP2	POLR2J
CEP70	TCTN1
ZNF250	ZNF780A
IGSF5	MPDZ
SOS1	SPRY4
CEP89	CNTRL
ZKSCAN7	ZNF840P
PSMB2	SMURF2
PSMD2	RFWD2
CACNG4	PPP2R2A
CTSV	MMP13
TFAP4	YEATS2
ARHGAP22	RAC2
MRPL14	MRPL22
IFNW1	LIFR
PPP2R2A	RPS28
ZNF728	ZNF83
OTUD7B	UBC
CLIP1	DIAPH3
BDKRB1	KCNJ9
H2AFY2	HIST1H2BD
RPL13	TAF1
NANOG	ZNF273
CD55	DYNC1I1
DCP1B	LSM1
NANOG	ZNF99
IL2RA	MAPK11
CTNNAL1	PCDHA5
GSTM5	UBC
LEP	PTPN11
ESCO1	SMC3
GNB1	PTH2
POU2F2	TCF12
SAR1B	SEC24C
ZNF177	ZNF311
ADRBK1	OR10A4
MRPL4	MRPS17
CARM1	SIN3B
TSC22D3	WNK4
ZNF286B	ZNF774
CENPI	RANGAP1
PIK3CD	PTPN11
HGF	RANBP9
CAMK2B	YWHAQ
CSNK1D	NPAS2
ARHGAP32	RHOB
ARHGEF2	TUBB3
MAPK3	MATK
GNG2	NMB
ZNF786	ZNF83
ZNF66	ZNF678
PSMB5	SKP1
ZNF572	ZNF664
ZNF135	ZNF195
ZNF355P	ZNF835
PDCD10	STK24
ARPC2	V1-16
DRD3	GNG12
ARHGAP30	RHOH
GNG13	OR4A5
IQGAP2	TRAF2
CTDP1	ELL
TBCE	TUBB1
OR10AG1	PRKACA
ZNF100	ZNF329
AMBRA1	PIK3C3
GNAI1	SCN1A
GNAL	OR8B4
HRAS	PBX3
ACP5	SPI1
ZNF519	ZNF786
BHLHE40	HIF1A
RPS26	SPCS3
PRKD3	RAP1A
ETS2	TGFBR2
CXCL2	GNAI3
CELF1	TARDBP
GALNT10	MUC4
DHX9	SRSF4
CDK4	RXRA
NFYB	RPS6KA5
EPB41L1	MDM2
ZFP69B	ZNF160
ITK	PRKCQ
CDK6	RB1
HLA-DRB3	PTPN11
ZNF181	ZNF629
RPTOR	SFN
COL3A1	ITGAM
ZNF25	ZNF735
ZNF813	ZNF90
RPL32	RPN2
ARF1	PI4KB
ZNF431	ZNF778
CCR5	PPIF
NFIC	ZNF8
ZNF519	ZNF544
CEBPB	MAP3K11
RPS27A	UBB
NANOG	ZNF888
ERCC3	HIST2H3A
COL4A1	ITGA3
EGFR	PLCB1
CDK1	PSMA2
MAGOH	RPS16
HCLS1	ZBTB25
ZNF595	ZNF879
BANP	SIX5
RCC2	TAOK1
KANSL1	OGT
RAD21	SOX9
EGLN3	PRKCG
IL5	PTPN6
COPZ1	DYNLL2
FGF2	FGF9
LAT2	V3-2
AKT2	CBY1
ACTN1	VCL
ARRB2	OR2A1
GAB2	YES1
ADRBK1	CCR1
HLA-F	KIR2DS2
APBB1IP	GRB2
AXIN2	BTRC
FZR1	PSMD14
OPHN1	RAC3
IRAK4	PPP2R2C
ZNF189	ZNF267
MRPL52	MRPS28
CHD2	CHD6
GRAP	RRAS
AKT1	CSF2
FOS	MARK3
ZNF140	ZNF347
MRPL32	MTRF1L
GNB4	MTNR1A
ABI1	BCR/ABL FUSION
ENO1	SMARCA4
EIF3M	RPS18
DAB1	MAPK8IP1
CLTCL1	GPR50
CD14	GNA12
PSMB10	RFWD2
CLTA	HIP1
HTR3A	HTR3D
CDCA5	CENPU
NCOR2	RBPJL
RPL8	UPF2
PPP1CB	TSG101
STAT3	TMEM173
HSPA1L	STUB1
FOXA1	NFE2L2
MT-ND3	NDUFA13
GNB1	OR4K2
ZNF175	ZNF429
ETHE1	UBC
ACTR1A	CENPJ
EIF4G1	RPS4Y1
FOS	MMP9
NUMB	PSMA7
ZNF735	ZNF841
ITPR1	MYC
CBLB	IGLC2
MDM2	RPS12
CSNK1E	PER2
NDC80	ZWINT
SRP54	SRP68
ETV4	TNF
AP2A2	HLA-DQB1
AGO4	ZFP36
ELL	POLR2L
CTNNB1	RARA
BAX	PARK2
RPS18	RPS29
GLI3	PSMA3
AHR	MAFB
RPL13A	RPL21
CD19	PAX5
GNAI1	P2RY12
TOPBP1	YWHAZ
EIF1AX	RPL17
EZH2	PRMT5
ADRA1D	TRPC6
IKBKE	PSMA7
POLR2J	PRDM14
FN1	FYN
ARRB2	OR10H5
ZNF138	ZNF501
GNAL	OR2A5
DKFZP313E1411	ZNF81
CEP78	DYNC1I2
COL1A2	P3H2
DAB2IP	NRAS
MRPL55	TUFM
HOXC4	PBX2
CEP164	RAD17
ZNF519	ZNF629
CEP135	PLK1
LLGL1	YAP1
COL4A5	ITGBL1
MAGI2	RAPGEF6
CD28	ICOSLG
HNRNPA2B1	HNRNPAB
CEP131	SSNA1
CHRM2	GNG10
FGFR4	RNF41
ATP1B3	FXYD4
GADD45B	SMAD4
ZNF492	ZNF730
TMED10	TMED2
B9D2	CEP250
HDAC1	RBL1
COL4A1	MICALL1
FES	FYN
BCAR1	CSPG4
CIITA	RAD21
CHD4	ZNF561
ARRB1	OR52K1
ZNF302	ZNF850
CTNNA2	PCDH11X
ZNF25	ZNF7
MYC	PWP1
ITPR3	PRKACG
SNAI2	TEAD4
ZNF492	ZNF736
PPP2R5C	RXRA
DSP	VIM
GNG2	PRKCA
PIK3R3	RAP1A
ZFP82	ZNF735
RARB	SMAD2
FGF1	S100A13
FGF16	MAPK1
RAF1	UBC
PIAS3	STAT6
CTNNB1	FOXO4
DAB2	SMAD2
ARNT	GATA2
CSTF1	SNRPF
PAX2	SUZ12
ADRBK2	OR10S1
RPL11	SMG5
RPL26	RPL41
RCOR3	TULP3
FBXO5	PSMC6
CSNK1A1	PPP6C
DAB2	EPS15
BCL2L11	FOXO1
NANOGP8	SALL4
PIK3R5	SLC2A4
SYCP2	TERF1
ZNF582	ZNF83
DUSP5	MAPK1
RFC5	SMARCAL1
RPL15	SMG5
CHD4	ZNF317
E2F2	GSC
ESPL1	SMC1A
CDKN1A	PSMD2
PSMC3	TNFSF14
CD19	IGLC2
UBB	WWP1
RBM8A	SNRNP200
ZNF431	ZNF672
ZNF273	ZNF320
IGLC3	V2-11
COL5A1	POTEKP
ANGPT1	FGFR2
NRG2	PIK3R1
NUP188	SEH1L
GABPA	SENP1
PDCD7	SNRPD3
CHP1	HMMR
GNB2	PIK3R3
TAF12	TAF9
FGF1	PIK3R1
CHRM3	KCNJ6
TLE6	ZNF676
LSM6	SF3B3
IGHA1	IGHD
LTA	TNFRSF14
ADCYAP1R1	GNB5
CRP	V1-13
PIK3R2	SRMS
HSP90AA1	TCEB1
RALY	SNRPA
MT-ND5	MT-ND6
CLEC4M	IL10
LRP5L	WNT10A
DDX58	ITCH
NCK1	NKX2-1
IRAK4	PELI1
CEBPD	NFKB1
EGF	GAB1
HLA-DRB1	KIF18A
ZNF331	ZNF568
KIF1C	TUBA1B
CDK5RAP2	TUBB4B
NDC1	RBM8A
CCT2	TUBA3C
FANCA	FYN
ESR1	PMF1
PIK3CA	VEGFC
ALYREF	NXF1
ZNF157	ZNF35
ARRB2	HTR1A
NCOA6	RBM14
CEP162	CEP89
PIAS1	REL
DMBT1	SFTPA1
NUBP1	UBC
CDK8	MED31
PRKCA	TTF1
NUP133	ZWINT
OAZ1	PSMB4
BIRC3	NFKB1
GATA4	PCGF2
SMAD1	TLR2
ZNF331	ZNF880
NAPB	STX2
RAP1B	SKAP1
ACTN2	TCAP
HIST1H3A	PRMT1
PCDHB1	PCDHB3
PCDHB18P	PCDHB4
HCLS1	UBA52
OR4K1	PRKACG
CREB1	NR1D1
ZNF287	ZNF34
MAPK3	PXN
ZNF25	ZNF611
PSMB11	PSME3
ZFP69B	ZNF470
LYN	MAPK1
ZNF333	ZNF816
CD44	ITGA4
MAPK1	RUNX2
ZNF16	ZNF780A
MRPL12	MRPS34
RNPS1	RPL23A
ZNF479	ZNF732
CPSF2	NUP214
PCDHA4	PCDHGA10
ITGAV	PARVG
BHLHE41	CLOCK
HNRNPR	SRRM1
CDKN1A	STAT5B
DDX21	POLR1B
CDC23	PPP3CB
GNG2	LRP5L
NCL	TPT1
ZNF180	ZNF623
ZNF137P	ZNF85
LCP2	ZAP70
CSTF2	FUS
CNOT1	FOXA2
GNB3	WNT9A
ALMS1	CEP152
ZNF70	ZNF727
DKFZP686I24235	MGST1
CYFIP2	V1-5
DACT1	GSK3B
ARF6	RAC1
ADH7	UGT1A4
POLR2E	TAF10
LTA	LTB
ITGB7	POTEKP
NFIB	ZNF560
CENPA	EIF4A1
CKS1B	PSMB8
EP300	TP53BP1
ZNF766	ZNF846
DKFZP313E1411	ZNF483
ACTBL2	VCL
ITGB1	PRKAR2B
RB1	ZNF605
ZNF257	ZNF471
ACTR8	RUVBL2
CASP9	EGR1
CCL14	CXCR4
ZNF624	ZNF808
EEF2	RPS7
SGCA	SGCZ
ZNF506	ZNF573
CCP110	DYNC1I2
NFIX	ZSCAN2
IFNA21	PTPN11
NUPL2	RAE1
ZNF35	ZNF560
ZNF600	ZNF665
CCNE1	RRN3
SF3A3	SRPK1
MRPL11	MRPS16
HLA-DQA2	ZEB1
FZD4	WNT5B
ZNF468	ZNF761
ABCC3	SLC27A4
HBEGF	HSP90AB1
ERBB2	STAT4
IL11RA	IL9
CALML5	GRIN2D
ADAM9	CDH1
HLA-F	PDIA3
CNIH1	SCFD1
ADCY7	GNG10
ACTG1	NCKIPSD
COL9A2	ITGA5
H2AFB2	HDAC11
PAM16	TIMM44
RNPS1	SF3B6
POLR2A	RQCD1
CCNB2	RAD21
AKAP9	SFI1
PPP1R1A	PPP2R3B
PCDH20	PCDHA1
ZNF554	ZNF664
PSMC1	UBQLN1
FGR	V4-6
PNKP	RPA2
CDKN1A	PSMA2
CEBPB	TNFSF14
ACSL1	CPT1B
NFIX	ZNF727
ZFP14	ZNF468
